tCustomerCode,tCompanyCode,tCompany,tAyalaCode,tCustomerType,tCompanyName,tLastname,tFirstname,tMiddlename,tSuffix,tNickname,tCivilStatus,tTitle,tPrimaryAddress,tMobile,tLandline,tEmail,tGender,tTin,dBirthdate,tCustomerClassification,tServiceClassification,tTenure,dTenure,tFacebookAccount,iTotalPurchase,iTotalReceivables,tAssignedSE,tRecentSA,iCreditTerms,tContactPerson,tNatureofBusiness,tLastUpdate,bARC,tARCSubsidiary,tARCNumber,dARCValidity,bPotential
392839,HCMI,HCMI,380750,I,NULL,SUAREZ,MALDONADO,MORRIS,JR.,,MARRIED,MR.,SOUTH CEMBO MAKATI CITY,9170004787,7784787,DOMINADOR.SALUSTIANO@CITI.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,29/09/2017,,1352729,6160,"SAMANIEGO, JAY BERNARD T",,,,,09/06/2017,0,,,,
392894,HCMI,HCMI,410543,I,NULL,COBB,RHODES,CARTER,,,MARRIED,MS.,LEGASPI VILLAGE MAKATI CITY,9170004788,7784788,franzbautista@yahoo.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,06/09/2017,,,10000,"SAMANIEGO, JAY BERNARD T",,,,,09/06/2017,0,,,,
392926,HCMI,HCMI,409319,C,HINATUAN MINING CORP,GREEN,HARDIN,CHRISTENSEN,,,MARRIED,,VARSITY HILLS SUBDIVISION QUEZON CITY,9170004789,7784789,SALAMANGKERO1@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,31/08/2017,,1351269,1360110,"JUNIO, ERUBEN .",,,,,09/06/2017,0,,,,
392954,HCMI,HCMI,410083,I,NULL,JONES,MERRITT,MCKAY,,,MARRIED,,UGONG PASIG CITY,9170004790,7784790,MARK.VERAYO@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,12/10/2017,,2402429,436270,"BAUTISTA, PAOLO MIGUEL I",,,,,9/27/17,0,,,,
392933,HCMI,HCMI,410889,I,NULL,GUERRERO,MAYER,BIRD,,,SINGLE,MS.,TAMBO PARANAQUE CITY,9170004791,7784791,KRBENEDICTO@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,29/09/2017,,940872.2,962914,"SAMANIEGO, JAY BERNARD T",,,,,9/27/17,0,,,,
392860,HCMI,HCMI,410344,I,NULL,MEDINA,CUEVAS,BOWEN,,,SINGLE,,PASONG TAMO MAKATI CITY,9170004792,7784792,MDOMINGO0419@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,30/09/2017,,1401569,1410000,"JUNIO, ERUBEN .",,,,,9/27/17,0,,,,
392944,HCMI,HCMI,410455,I,NULL,LE,JOHNS,GLASS,,MARTY,MARRIED,,"BGY. PAGASPAS TANAUAN CITY, BATANGAS",9170004793,7784793,syquiahk@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,28/02/2018,,1426700,1436810,"JUNIO, ERUBEN .",,,,,9/27/17,0,,,,
392913,HCMI,HCMI,411217,I,NULL,KRUEGER,LOGAN,HOFFMAN,,,MARRIED,MR.,"BUENAVISTA I GENERAL TRIAS, CAVITE",9170004794,7784794,GINOTAN@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,29/09/2017,,1201569,523110,"SAMANIEGO, JESUS RICARDO C",,,,,9/27/17,0,,,,
392956,HCMI,HCMI,409714,I,NULL,MARQUEZ,DODSON,FREDERICK,,,MARRIED,,CANIOGAN PASIG CITY,9170004795,7784795,MRMJBR@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,28/09/2017,,1354269,1400500,"ACEBO, MYLENE ",,,,,9/28/17,1,Volkswagen,ACC-241150,,
392903,HCMI,HCMI,410463,I,NULL,BURTON,MULLINS,WALLACE,,,SINGLE,,LIBIS QUEZON CITY,9170004796,7784796,GMERCADERO@GMIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,29/09/2017,,1306993.08,981544.08,"PALAO, DESIREE L",,,,,9/28/17,0,,,,
392886,HCMI,HCMI,411495,C,EUROGROUP GRAMENTS CORPORATION,VALENCIA,DONALDSON,CARNEY,III,,MARRIED,,BINONDO MANILA,9170004797,7784797,SIXTODLA@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,22/09/2017,,1206279,1218510,"IMPORTA, KIRBY .",,,,,9/22/17,0,,,,
392911,HCMI,HCMI,410365,I,NULL,SHANNON,MCCULLOUGH,BRAY,,,SINGLE,,"LAGUNA BEL AIR SANTA ROSA CITY, LAGUNA",9170004798,7784798,ABEEVAC.DISTRIBUTORS@OUTLOOK.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,30/09/2017,,914411.07,919161.07,"GAERLAN, JENER IAN C",,,,,9/22/17,0,,,,
392902,HCMI,HCMI,409836,I,NULL,POTTS,TRUJILLO,SHEPARD,,,SINGLE,,BANGKAL MAKATI CITY,9170004799,7784799,EDWINTY88@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,27/10/2017,,1310446.58,1319402.86,"ROMA, ROBERTO ANGELO ",,,,,9/25/17,1,Volkswagen,ACC-250535,,
392931,HCMI,HCMI,236599,I,NULL,ORTIZ,ADKINS,KRAUSE,,,SINGLE,MR.,BETTERLIVING PARANAQUE CITY,9170004800,7784800,@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,26/09/2017,,1160,1160,,,,,,,0,,,,
392955,HCMI,HCMI,410050,I,NULL,VINCENT,MOSS,GUERRERO,II,,MARRIED,,BEL-AIR MAKATI CITY,9170004801,7784801,APA_217@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,28/09/2017,,1206279,68510,"IMPORTA, KIRBY .",,,,,9/26/17,0,,,,
392925,HCMI,HCMI,410485,I,NULL,HARTMAN,COOKE,WILSON,,,MARRIED,,PAMPLONA 3 LAS PINAS CITY,9170004802,7784802,OMLACSON@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,30/10/2017,,1411200,1415110,"SAMANIEGO, JESUS RICARDO C",,,odette lacson,,10/30/17,0,,,,
392912,HCMI,HCMI,411283,I,NULL,LYNCH,SCHNEIDER,TRUJILLO,II,,MARRIED,,BRGY. AYALA ALABANG MUNTINLUPA CITY,9170004803,7784803,joy.buenaventura@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,30/10/2017,,1400000,1410110,"DOMINGO, DENNIS JOVEN A.",,,,,10/30/17,0,,,,
392858,HCMI,HCMI,411360,I,NULL,LI,PRATT,WOLFE,III,RICKY,MARRIED,,GUADALUPE MAKATI CITY,9170004804,7784804,NOEMAIL@NOEMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,30/10/2017,,2814339,2834559,"MANAHAN, DIANN KATRINE K",,,,,10/30/17,1,Volkswagen,ACC-245146,,
392833,HCMI,HCMI,411149,I,NULL,OCHOA,KERR,GILES,,,MARRIED,,"NIOG II BACOOR, CAVITE",9170004805,7784805,MONICA_DARMONO@YAHOO.COM@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,30/10/2017,,1401211.25,1408500,"IMPORTA, KIRBY .",,,,,10/30/17,0,,,,
392874,HCMI,HCMI,409420,I,NULL,CHOI,PACE,DANIEL,,,MARRIED,,SAN BARTOLOME QUEZON CITY,9170004806,7784806,NOEMAIL@NOEMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,30/10/2017,,1412925,1423035,"IMPORTA, KIRBY .",,,,,10/30/17,1,Volkswagen,ACC-244045,,
392880,HCMI,HCMI,411082,I,NULL,HARRIS,JORDAN,ARROYO,,,MARRIED,,BARANGAY 1 PASAY CITY,9170004807,7784807,@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/11/2017,,5764,55764,"ACEBO, MYLENE ",,,,,10/27/17,0,,,,
392848,HCMI,HCMI,410221,I,NULL,STEIN,HUTCHINSON,MOLINA,,,MARRIED,,SUCAT MUNTINLUPA CITY,9170004808,7784808,JRDELAROSA@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,30/10/2017,,1350913.92,329597.92,"BIASON, RENZ OLIVER V",,,,,10/27/17,1,Volkswagen,ACC-246445,,
392939,HCMI,HCMI,410944,I,NULL,HORNE,HERMAN,COPELAND,,,SINGLE,DR.,SANTOLAN PASIG CITY,9170004809,7784809,HOR_HE@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,30/10/2017,,1310446.58,703200.33,"GAERLAN, JENER IAN C",,,,,10/27/17,0,,,,
392924,HCMI,HCMI,409763,I,NULL,WASHINGTON,RUSSELL,MARTIN,,,SINGLE,,"SAN ANTONIO SAN PEDRO, LAGUNA",9170004810,7784810,BARTE66@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,25/10/2017,,1212172.25,26926,"DE JESUS, HARRY R",,,,,10/24/17,0,,,,
392897,HCMI,HCMI,411496,C,INNOGEN PHARMACEUTICALS INC.,WOODARD,MACDONALD,SERRANO,,,,,PINYAHAN QUEZON CITY,9170004811,7784811,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392901,HCMI,HCMI,411311,I,NULL,CURRY,MCKAY,TUCKER,,,,,PAMPLONA TRES LAS PINAS CITY,9170004812,7784812,no@email.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392861,HCMI,HCMI,410446,I,NULL,HOLDEN,AVERY,TREVINO,,,,,CULIAT QUEZON CITY,9170004813,7784813,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392895,HCMI,HCMI,409915,I,NULL,SALAS,MEZA,FOX,,,,,BEL AIR 1 MAKATI CITY,9170004814,7784814,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392910,HCMI,HCMI,410991,I,NULL,HICKMAN,JUAREZ,WRIGHT,,,,,"MAYAPA CALAMBA CITY, LAGUNA",9170004815,7784815,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392932,HCMI,HCMI,248563,I,NULL,BENTON,SANDERS,KANE,,,,,DILIMAN QUEZON CITY,9170004816,7784816,crsee_2004@yahoo.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,1,Volkswagen,ACC-049873,,
392863,HCMI,HCMI,410248,I,NULL,OSBORNE,NAVARRO,THOMAS,,,,,KAPITOLYO PASIG CITY,9170004817,7784817,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392908,HCMI,HCMI,411497,C,MEGAMART MALLS AND SHOPPING CENTER,WINTERS,BOWEN,MANNING,,,,,SAMPALOC MANILA,9170004818,7784818,joshua.co@dimi.com.ph@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392927,HCMI,HCMI,411126,I,NULL,DOUGHERTY,HEBERT,GRIFFITH,,,,,LITTLE BAGUIO SAN JUAN,9170004819,7784819,@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392892,HCMI,HCMI,409624,I,NULL,BERGER,POTTS,HILL,,,,,BF HOMES PARANAQUE CITY,9170004820,7784820,marthamaewho@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,1,Volkswagen,ACC-269351,,
392887,HCMI,HCMI,137801,I,NULL,FERGUSON,STRICKLAND,HAYNES,,,,,"MOLINO BACOOR, CAVITE",9170004821,7784821,no@email.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392928,HCMI,HCMI,409564,I,NULL,ROWE,ALLISON,GILBERT,,,,,FAIRVIEW QUEZON CITY,9170004822,7784822,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392959,HCMI,HCMI,409988,I,NULL,BOWMAN,ARNOLD,CRANE,,,,,"MAYAPA CALAMBA CITY, LAGUNA",9170004823,7784823,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392869,HCMI,HCMI,411022,I,NULL,SCHAEFER,DURHAM,STEVENSON,,,,,COMMONWEALTH QUEZON CITY,9170004824,7784824,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392891,HCMI,HCMI,410824,I,NULL,BARTLETT,SCHMITT,CANTU,,,,,LA PAZ MAKATI CITY,9170004825,7784825,@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392949,HCMI,HCMI,409993,I,NULL,HOOD,BLACK,KRUEGER,,,,,ADDITION HILLS SAN JUAN,9170004826,7784826,@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,02/09/2017,,,,,,,,,,0,,,,
392937,HCMI,HCMI,409267,C,SUNRISE EVENTS INC.,TERRY,PONCE,STONE,,,SINGLE,,"MAMPLASAN BINAN, LAGUNA",9170004827,7784827,CHRISDIEZA@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,31/08/2017,,1366627.6,26168.6,"MANAHAN, DIANN KATRINE K",,,,,09/04/2017,0,,,,
392900,HCMI,HCMI,409580,I,NULL,MAYS,MARTINEZ,HORN,,,,,TUNASAN MUNTINLUPA CITY,9170004828,7784828,ptipones@yahoo.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392877,HCMI,HCMI,411251,I,NULL,REILLY,ZAMORA,SHERMAN,,,,,HIGHWAY HILLS MANDALUYONG CITY,9170004829,7784829,albert_sy0420@yahoo.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392875,HCMI,HCMI,409795,I,NULL,PINEDA,ATKINSON,OCONNOR,,,,,"SANTO NINO SAN MATEO, RIZAL",9170004830,7784830,sarahdychangco@gmail.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392834,HCMI,HCMI,409904,I,NULL,LARSEN,LAWSON,BLACKWELL,,,MARRIED,MRS.,ALABANG MUNTINLUPA CITY,9170004831,7784831,FLORE.TAYOLOSAMD@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,29/06/2018,,,,,,,,,,0,,,,
392862,HCMI,HCMI,410009,I,NULL,CRAWFORD,CORTEZ,HARTMAN,JR.,,MARRIED,MS.,"MAYAMOT ANTIPOLO CITY, RIZAL",9170004832,7784832,VBCA528@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,25/04/2014,,116710.83,115121.96,,,,,,,0,,,,
392840,HCMI,HCMI,410125,I,NULL,MARTIN,TAYLOR,SANDERS,,,MARRIED,MR.,MANDALUYONG POSTAL MANDALUYONG CITY,9170004833,7784833,asdasdas@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,20/06/2018,,,3000,,,,,,,0,,,,
392850,HCMI,HCMI,411498,C,CRANKWORX INTERNATIONAL INC.,HOWARD,ROJAS,BEAN,,,SINGLE,MS.,BRGY. STO. NINO MARIKINA CITY,9170004834,7784834,MACARREON@GMAIL.COM@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,23/06/2018,,0,,,,,,,,0,,,,
392888,HCMI,HCMI,410679,I,NULL,VELASQUEZ,MEYERS,HORNE,,,MARRIED,,"MAYAMOT ANTIPOLO CITY, RIZAL",9170004835,7784835,@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,08/06/2018,,,50000,"ARBOLEDA, DONATO JR. M",,,,,06/08/2018,0,,,,
392878,HCMI,HCMI,411116,I,NULL,MATHEWS,BRANCH,HUMPHREY,,,MARRIED,MRS.,"BRGY. CAOAYAN KILING SAN CARLOS CITY, PANGASINAN",9170004836,7784836,recefox@gmail.com@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,01/06/2018,,1566,1566,,,,,,,0,,,,
392846,HCMI,HCMI,374114,I,NULL,VINCENT,LAMBERT,GILES,,,MARRIED,MRS.,"MOLINO BACOOR, CAVITE",9170004837,7784837,svkmktg@hotmail.com@YAHOO.COM,F,,01/01/1900,Regular,E,1/0/00,31/05/2018,,3296000,1648000,"DOSALLA, ROBERT ",,,,,5/31/18,0,,,,
392856,HCMI,HCMI,409716,I,NULL,TAPIA,OLSEN,PARKER,,,MARRIED,MR.,ROSARIO PASIG CITY,9170004838,7784838,@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,15/05/2018,,1160,1160,,,,,,,1,Volkswagen,ACC-235512,,
392919,HCMI,HCMI,410793,I,NULL,ROBBINS,COLLIER,WATKINS,,,MARRIED,,CUBAO QUEZON CITY,9170004839,7784839,qkekehyeng@yahoo.com@YAHOO.COM,M,,01/01/1900,Regular,E,1/0/00,16/05/2018,,,10000,"TOLENTINO, ARGEL LORENCE P",,,,,5/16/18,0,,,,
392930,HCMI,HCMI,409935,I,NULL,BRIDGES,CRUZ,LONG,,,SINGLE,MR.,SAN ANTONIO PASIG CITY,9170004840,7784840,argeeguevarra@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,14/03/2014,,1792,1792,,,,,,,0,,,,
392899,HCMI,HCMI,410044,I,NULL,WINTERS,KHAN,STEPHENS,,,MARRIED,,STA. MESA MANILA,9170004841,7784841,garcia.os@isuzualabang.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/04/2000,31/03/2014,,51,102,,,,,,,0,,,,
392907,HCMI,HCMI,409320,I,NULL,FINLEY,BIRD,MORENO,,RJ,SINGLE,,FAIRVIEW QUEZON CITY,9170004842,7784842,rj.yao@idi.ph@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,31/03/2014,,1326,1326,,,,,,,0,,,,
392951,HCMI,HCMI,410259,I,NULL,GARRISON,MCPHERSON,TERRELL,,,MARRIED,,"SAN ISIDRO CAINTA, RIZAL",9170004843,7784843,ongjg@rocketmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,31/03/2014,,153,324,,,,,,,0,,,,
392974,HCMI,HCMI,409729,I,NULL,CHOI,#N/A,GRAVES,,,SINGLE,,"MOLINO BACOOR, CAVITE",9170004844,7784844,nathan.jose@yahoo.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,31/03/2014,,306,1899,,,,,,,0,,,,
392968,HCMI,HCMI,411165,I,NULL,RHODES,TERRY,OLSON,,AARON,SINGLE,MR.,MANGGAHAN PASIG CITY,9170004845,7784845,aaroncamba@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,31/03/2014,,357,567,,,,,,,0,,,,
392980,HCMI,HCMI,411276,I,NULL,SOLIS,EDWARDS,MOSES,,REY,MARRIED,MR.,SAN ANTONIO PARANAQUE CITY,9170004846,7784846,REYSANTOS@VOLSWAGEN.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,31/03/2014,,8243.47,10708.9,,,,,,,0,,,,
392952,HCMI,HCMI,409268,I,NULL,IRWIN,WATSON,RIDDLE,,,SINGLE,MS.,"SAN JUAN CAINTA, RIZAL",9170004847,7784847,jtojeda2@gmail.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/04/2000,25/04/2014,,8916.3,8916.3,,,,,,,0,,,,
392967,HCMI,HCMI,410152,I,NULL,MEYER,BREWER,SPENCE,,,MARRIED,MR.,"MOLINO 4 BACOOR, CAVITE",9170004848,7784848,YUHIKIAN@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,09/05/2014,,206637.35,211088.17,,,,,,,0,,,,
392987,HCMI,HCMI,410966,I,NULL,CASTANEDA,YU,BURNETT,,,SINGLE,MR.,FAIRVIEW SOUTH QUEZON CITY,9170004849,7784849,yuhikian@yahoo.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,28/03/2014,,,,,,,,,,0,,,,
392953,HCMI,HCMI,410419,I,NULL,CANTU,WILKINSON,FIGUEROA,,NOLI,MARRIED,MR.,ALABANG MUNTINLUPA CITY,9170004850,7784850,NOLI.HONTIVEROS@VOLKSWAGEN.COM.PH@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,22/05/2014,,10067.25,12930.25,,,,,,,0,,,,
392988,HCMI,HCMI,409321,I,NULL,LI,TREVINO,PIERCE,,MAR,MARRIED,MR.,AVENUE SAN DIONISIO PARANAQUE CITY,9170004851,7784851,GNMACLAC@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,22/05/2014,,9410.37,19064.05,,,,,,,1,Volkswagen,ACC-191164,,
392965,HCMI,HCMI,410641,I,NULL,STEPHENS,ALLISON,BOOKER,,,MARRIED,MR.,"BURGOS ANTIPOLO CITY, RIZAL",9170004852,7784852,CHITOMONZON@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,13/08/2014,,51875.45,48739.45,,,,,,,0,,,,
392966,HCMI,HCMI,410760,I,NULL,CHANEY,FLYNN,CLARKE,,,,MR.,"POBLACION SANTA MARIA, BULACAN",9170004853,7784853,@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,23/04/2014,,,41101.2,,,,,,,0,,,,
392979,HCMI,HCMI,409110,I,NULL,SCHMITT,MCCONNELL,CORTEZ,,JV,SINGLE,MR.,LIBIS QUEZON CITY,9170004854,7784854,jay.sebial@gmail.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,26/05/2014,,153,4554,,,,,,,0,,,,
392989,HCMI,HCMI,410657,I,NULL,GRANT,ESPARZA,BAUER,,,MARRIED,MR.,BARANGAY 28 CALOOCAN CITY,9170004855,7784855,FOGSTOCAS@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,15/05/2014,,116908.8,116908.8,,,,,,,0,,,,
392996,HCMI,HCMI,390836,I,NULL,HERNANDEZ,MULLEN,KEITH,,,MARRIED,MR.,BRGY PINYAHAN QUEZON CITY,9170004856,7784856,KIMBERLYSYTANGCO18@YAHOO.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,09/07/2014,,10842.12,10842.12,,,,,,,0,,,,
392982,HCMI,HCMI,410921,I,NULL,MCCALL,BASS,PARKS,,,SINGLE,MR.,"PAG-ASA (POB.) OBANDO, BULACAN",9170004857,7784857,ASTRUDAC@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,11/07/2014,,15482.28,15482.28,,,,ASTRUD CRISOLOGO,,,0,,,,
392972,HCMI,HCMI,410988,I,NULL,WALKER,FRANCIS,CABRERA,,,MARRIED,MR.,BRGY. CULIAT QUEZON CITY,9170004858,7784858,yeban2003@yahoo.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,28/06/2014,,,,,,,,,,0,,,,
392971,HCMI,HCMI,409813,I,NULL,KRUEGER,CROSBY,HATFIELD,,,MARRIED,,PAMPLONA TRES LAS PINAS CITY,9170004859,7784859,@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,30/09/2014,,2688,2688,,,,,,,0,,,,
392983,HCMI,HCMI,411218,I,NULL,GARDNER,WALTERS,KIDD,,,MARRIED,,MAYBUNGA PASIG CITY,9170004860,7784860,soc-osorio@yahoo.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/04/2000,30/09/2014,,0,,,,,,,,0,,,,
392994,HCMI,HCMI,410726,I,NULL,WRIGHT,ACOSTA,SAVAGE,,,SINGLE,,BARANGKA ILAYA MANDALUYONG CITY,9170004861,7784861,GENER.DUNGO@GMAIL.COM@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,17/10/2014,,233085.17,237732.92,,,,,,,0,,,,
392950,HCMI,HCMI,411499,C,PROPERTY MAINTENANCE AND GARDENS,THOMAS,RITTER,DUFFY,,,MARRIED,MR.,BF HOMES PARANAQUE CITY,9170004862,7784862,george.giovinazzo@international.gc.ca@YAHOO.COM,M,,01/01/1900,Regular,E,01/04/2000,15/08/2014,,296610.94,279206.8,,,,,,,0,,,,
392981,HCMI,HCMI,409216,I,NULL,BOWEN,FORBES,HALE,,,,,TANDANG SORA QUEZON CITY,9170004863,7784863,rci@rexor.net@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392995,HCMI,HCMI,363831,I,NULL,CARTER,SUAREZ,PARRISH,,,,,ALABANG MUNTINLUPA CITY,9170004864,7784864,anthony.angeles@smsgt.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392973,HCMI,HCMI,410845,I,NULL,BLACKWELL,BOOKER,SAWYER,,,,,B. F. HOMES UNO PARANAQUE CITY,9170004865,7784865,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392984,HCMI,HCMI,409421,I,NULL,POWELL,#N/A,HARRIS,,,,,"MOLINO 3 BACOOR, CAVITE",9170004866,7784866,no@email.com@YAHOO.COM,F,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392998,HCMI,HCMI,409322,I,NULL,ELLIS,PETERS,GLENN,,,,,"BRGY. IV ALFONSO BACOOR, CAVITE",9170004867,7784867,ferdinand.delacruz@manilawater.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392970,HCMI,HCMI,409848,I,NULL,GAINES,MERRITT,NICHOLSON,,,,,AYALA AVENUE MAKATI CITY,9170004868,7784868,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392969,HCMI,HCMI,410638,I,NULL,OLSON,CHAMBERS,BUCKLEY,,,,,"MOLINO BACOOR, CAVITE",9170004869,7784869,no@email.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392978,HCMI,HCMI,411400,I,NULL,PARRISH,VELAZQUEZ,CASTILLO,,,,,TALAYAN QUEZON CITY,9170004870,7784870,leonaraneta@mac.com@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392997,HCMI,HCMI,411192,I,NULL,ENGLISH,STONE,MOYER,,,,,SANTOLAN PASIG CITY,9170004871,7784871,@YAHOO.COM,M,,01/01/1900,Regular,E,01/01/2000,19/08/2017,,,,,,,,,,0,,,,
392961,HCMI,HCMI,411302,I,NULL,MONTES,HEBERT,GONZALEZ,,,MARRIED,MR.,"CONCEPCION GRANDE NAGA CITY, CAMARINES SUR",9170004872,7784872,NOEMAIL@IDI.PH@YAHOO.COM,M,,01/01/1900,Regular,E,01/02/2000,18/10/2016,,4200,88235.19,,,,,,,0,,,,
392963,HCMI,HCMI,410116,I,NULL,VELASQUEZ,HAMPTON,SPEARS,,,MARRIED,MR.,USUSAN TAGUIG CITY,9170004873,7784873,@YAHOO.COM,M,,01/01/1900,Regular,E,01/02/2000,01/10/2016,,8337.6,8337.6,,,,,,,0,,,,
